,country,amount,success,PSP,3D_secured,card,minute,hour,day,weekday,fee
34570,1,314,0,3,0,1,57,3,9,5,1.0
34571,1,314,0,3,0,1,58,3,9,5,1.0
34572,1,314,0,3,0,1,58,3,9,5,1.0
34573,1,314,1,1,0,1,59,3,9,5,
34574,1,146,1,3,0,0,1,4,9,5,
34575,1,17,0,1,1,1,4,4,9,5,1.0
34576,1,388,0,3,0,0,6,4,9,5,0.5
34577,1,423,0,3,0,2,8,4,9,5,1.0
34578,1,423,0,3,0,2,9,4,9,5,1.0
34579,1,423,0,3,0,2,9,4,9,5,0.5
34580,1,273,1,1,0,1,13,4,9,5,
34581,1,328,0,3,0,1,17,4,9,5,2.0
34582,1,119,1,3,1,1,18,4,9,5,
34583,1,235,0,1,1,1,20,4,9,5,1.0
34584,0,253,0,2,0,1,22,4,9,5,2.0
34585,0,253,0,3,0,1,23,4,9,5,0.5
34586,0,253,0,1,0,1,23,4,9,5,1.0
34587,1,218,1,0,0,2,28,4,9,5,
34588,2,342,0,3,0,1,29,4,9,5,1.0
34589,2,342,0,2,0,1,30,4,9,5,2.0
34590,2,342,1,1,0,1,30,4,9,5,
34591,1,154,1,2,0,1,33,4,9,5,
34592,1,272,0,3,1,0,34,4,9,5,1.0
34593,1,272,0,3,1,0,35,4,9,5,1.0
34594,1,272,0,3,1,0,35,4,9,5,0.5
34595,1,272,0,1,1,0,36,4,9,5,0.5
34596,1,309,1,3,1,1,37,4,9,5,
34597,1,191,1,1,1,0,41,4,9,5,
34598,1,270,1,3,1,1,42,4,9,5,
34599,1,167,0,3,0,2,50,4,9,5,2.0
34600,1,167,0,3,0,2,51,4,9,5,1.0
34601,1,167,1,2,0,2,52,4,9,5,
34602,2,221,1,1,1,1,53,4,9,5,
34603,1,284,0,1,0,1,56,4,9,5,0.5
34604,2,137,0,1,0,0,1,5,9,5,5.0
34605,1,185,0,2,0,2,4,5,9,5,2.0
34606,2,189,0,3,1,1,8,5,9,5,0.5
34607,2,189,0,3,1,1,8,5,9,5,1.0
34608,1,194,0,2,0,1,15,5,9,5,1.0
34609,1,194,0,0,1,1,18,5,9,5,2.0
34610,1,100,1,2,0,2,21,5,9,5,
34611,1,286,0,1,1,1,23,5,9,5,1.0
34612,1,165,0,2,0,1,25,5,9,5,1.0
34613,1,350,0,1,0,2,27,5,9,5,1.0
34614,1,350,0,2,0,2,28,5,9,5,1.0
34615,1,259,0,2,0,1,30,5,9,5,1.0
34616,0,210,0,2,0,1,33,5,9,5,1.0
34617,1,111,0,3,0,1,35,5,9,5,1.0
34618,1,304,0,3,0,1,37,5,9,5,0.5
34619,1,304,0,3,0,1,37,5,9,5,2.0
34620,1,298,0,3,0,1,40,5,9,5,1.0
34621,1,298,0,2,0,1,40,5,9,5,1.0
34622,1,298,0,3,0,1,40,5,9,5,1.0
34623,1,298,0,3,0,1,40,5,9,5,5.0
34624,1,298,0,1,0,1,41,5,9,5,1.0
34625,1,245,0,3,0,1,44,5,9,5,1.0
34626,1,245,0,3,0,1,44,5,9,5,1.0
34627,1,245,0,0,0,1,45,5,9,5,5.0
34628,1,245,0,3,0,1,45,5,9,5,1.0
34629,1,222,0,3,1,1,49,5,9,5,1.0
34630,1,222,0,0,1,1,49,5,9,5,0.5
34631,1,231,0,1,0,1,51,5,9,5,1.0
34632,2,184,0,2,1,1,53,5,9,5,5.0
34633,2,184,1,0,1,1,53,5,9,5,
34634,0,134,1,0,0,1,54,5,9,5,
34635,0,162,0,1,0,1,55,5,9,5,1.0
34636,1,39,0,3,0,1,56,5,9,5,1.0
34637,1,81,0,3,0,2,58,5,9,5,1.0
34638,1,81,0,3,0,2,58,5,9,5,1.0
34639,1,81,0,2,0,2,58,5,9,5,0.5
34640,2,284,1,0,1,2,0,6,9,5,
34641,0,64,0,1,0,1,2,6,9,5,1.0
34642,1,270,0,3,0,2,7,6,9,5,1.0
34643,1,270,1,1,0,2,7,6,9,5,
34644,0,146,0,3,1,1,12,6,9,5,1.0
34645,0,146,0,3,1,1,13,6,9,5,1.0
34646,0,146,1,2,1,1,14,6,9,5,
34647,1,286,0,2,0,1,15,6,9,5,1.0
34648,1,190,1,0,0,2,17,6,9,5,
34649,2,286,0,3,0,1,18,6,9,5,2.0
34650,2,286,0,3,0,1,19,6,9,5,0.5
34651,2,286,1,1,0,1,20,6,9,5,
34652,1,98,0,3,0,2,21,6,9,5,0.5
34653,1,98,0,2,0,2,21,6,9,5,2.0
34654,1,98,0,1,0,2,21,6,9,5,1.0
34655,1,98,0,2,0,2,22,6,9,5,1.0
34656,1,98,0,3,0,2,23,6,9,5,1.0
34657,1,98,0,3,0,2,24,6,9,5,0.5
34658,1,212,0,2,1,1,26,6,9,5,2.0
34659,1,151,1,3,0,0,30,6,9,5,
34660,1,300,0,3,1,1,33,6,9,5,1.0
34661,1,300,0,1,1,1,33,6,9,5,0.5
34662,1,300,0,2,1,1,34,6,9,5,2.0
34663,0,351,0,3,0,2,35,6,9,5,2.0
34664,0,351,1,2,0,2,36,6,9,5,
34665,1,285,0,2,0,1,39,6,9,5,0.5
34666,1,285,0,2,0,1,39,6,9,5,1.0
34667,1,68,1,1,0,1,46,6,9,5,
34668,0,318,1,3,1,1,49,6,9,5,
34669,1,119,0,2,0,2,52,6,9,5,1.0
34670,1,348,0,0,0,1,53,6,9,5,1.0
34671,1,111,0,3,1,0,56,6,9,5,1.0
34672,1,111,0,2,1,0,56,6,9,5,2.0
34673,1,379,1,0,1,1,58,6,9,5,
34674,1,254,0,3,0,0,2,7,9,5,0.5
34675,1,180,0,1,0,1,9,7,9,5,1.0
34676,1,74,1,3,0,1,12,7,9,5,
34677,1,271,1,3,1,1,18,7,9,5,
34678,1,320,0,3,0,0,24,7,9,5,1.0
34679,1,201,0,2,0,1,28,7,9,5,2.0
34680,1,309,0,3,0,1,32,7,9,5,2.0
34681,1,309,0,3,0,1,32,7,9,5,2.0
34682,1,242,0,3,0,2,37,7,9,5,5.0
34683,2,130,0,3,0,2,38,7,9,5,2.0
34684,0,117,0,3,0,0,40,7,9,5,1.0
34685,0,117,1,3,0,0,41,7,9,5,
34686,0,38,0,1,0,1,44,7,9,5,1.0
34687,2,311,0,3,0,2,45,7,9,5,1.0
34688,2,311,0,2,0,2,45,7,9,5,1.0
34689,2,311,1,0,0,2,46,7,9,5,
34690,1,157,0,2,0,0,49,7,9,5,0.5
34691,1,157,0,3,0,0,49,7,9,5,5.0
34692,1,157,0,1,0,0,49,7,9,5,2.0
34693,1,157,0,0,0,0,50,7,9,5,0.5
34694,1,157,0,3,0,0,50,7,9,5,5.0
34695,1,226,0,1,0,1,52,7,9,5,0.5
34696,0,54,1,3,0,1,53,7,9,5,
34697,0,185,1,3,1,2,56,7,9,5,
34698,2,467,1,1,0,1,58,7,9,5,
34699,0,137,1,2,1,0,59,7,9,5,
34700,2,22,0,3,1,0,4,8,9,5,1.0
34701,2,22,1,3,1,0,5,8,9,5,
34702,1,97,0,2,0,1,7,8,9,5,0.5
34703,1,97,0,2,0,1,8,8,9,5,0.5
34704,1,161,0,3,0,1,9,8,9,5,0.5
34705,1,169,0,3,0,1,13,8,9,5,5.0
34706,2,246,1,2,0,0,17,8,9,5,
34707,1,269,0,3,0,1,19,8,9,5,1.0
34708,1,269,0,3,0,1,19,8,9,5,1.0
34709,0,401,0,3,1,2,21,8,9,5,1.0
34710,0,401,1,3,1,2,21,8,9,5,
34711,1,146,0,2,0,1,24,8,9,5,2.0
34712,2,207,0,1,1,2,26,8,9,5,1.0
34713,1,318,0,2,0,2,32,8,9,5,0.5
34714,1,318,0,3,0,2,32,8,9,5,5.0
34715,2,92,0,2,1,1,36,8,9,5,0.5
34716,1,281,0,3,0,1,41,8,9,5,0.5
34717,1,281,0,1,0,1,42,8,9,5,1.0
34718,1,281,0,3,0,1,42,8,9,5,2.0
34719,1,281,0,3,0,1,42,8,9,5,1.0
34720,1,51,0,2,0,0,44,8,9,5,1.0
34721,1,51,1,3,0,0,44,8,9,5,
34722,1,159,0,3,0,1,45,8,9,5,2.0
34723,1,159,1,3,0,1,46,8,9,5,
34724,2,114,1,3,0,1,48,8,9,5,
34725,1,253,1,0,0,1,49,8,9,5,
34726,1,147,1,3,0,1,51,8,9,5,
34727,1,371,0,3,0,1,53,8,9,5,1.0
34728,1,371,1,1,0,1,53,8,9,5,
34729,0,206,0,0,0,0,55,8,9,5,2.0
34730,0,206,0,2,0,0,56,8,9,5,0.5
34731,0,206,0,3,0,0,57,8,9,5,1.0
34732,1,99,0,1,1,1,59,8,9,5,1.0
34733,1,207,1,3,0,0,0,9,9,5,
34734,1,188,1,3,0,1,4,9,9,5,
34735,1,78,0,3,0,0,7,9,9,5,1.0
34736,1,78,0,2,0,0,8,9,9,5,1.0
34737,1,78,0,2,0,0,8,9,9,5,0.5
34738,1,78,0,3,0,0,8,9,9,5,1.0
34739,1,78,1,3,0,0,9,9,9,5,
34740,1,238,1,3,1,1,10,9,9,5,
34741,2,158,0,3,1,1,16,9,9,5,0.5
34742,2,158,1,3,1,1,16,9,9,5,
34743,0,101,0,0,0,2,18,9,9,5,1.0
34744,1,44,1,0,0,1,22,9,9,5,
34745,1,189,0,1,0,1,23,9,9,5,0.5
34746,1,281,0,2,0,1,25,9,9,5,0.5
34747,1,187,1,3,0,0,28,9,9,5,
34748,2,20,0,1,0,1,31,9,9,5,1.0
34749,2,20,0,1,0,1,31,9,9,5,1.0
34750,1,71,0,2,1,1,34,9,9,5,0.5
34751,0,134,1,3,0,1,36,9,9,5,
34752,1,37,1,3,1,1,38,9,9,5,
34753,1,292,0,3,1,2,41,9,9,5,1.0
34754,1,292,0,3,1,2,42,9,9,5,0.5
34755,1,16,0,3,0,1,47,9,9,5,2.0
34756,1,16,1,3,0,1,47,9,9,5,
34757,2,241,0,0,0,1,54,9,9,5,0.5
34758,2,60,0,3,0,1,57,9,9,5,1.0
34759,2,60,1,0,0,1,58,9,9,5,
34760,0,198,0,2,1,1,4,10,9,5,1.0
34761,2,113,0,2,0,1,5,10,9,5,1.0
34762,1,201,0,1,0,1,7,10,9,5,1.0
34763,1,201,0,3,0,1,7,10,9,5,1.0
34764,0,89,1,3,0,1,9,10,9,5,
34765,1,220,0,3,1,0,11,10,9,5,2.0
34766,2,75,0,3,0,1,12,10,9,5,2.0
34767,2,75,0,3,0,1,12,10,9,5,5.0
34768,2,219,0,1,0,0,14,10,9,5,1.0
34769,2,219,0,3,0,0,14,10,9,5,0.5
34770,1,147,0,3,1,0,17,10,9,5,0.5
34771,1,147,1,3,1,0,17,10,9,5,
34772,1,337,0,2,1,1,21,10,9,5,0.5
34773,1,337,0,3,1,1,22,10,9,5,1.0
34774,1,337,0,3,1,1,23,10,9,5,0.5
34775,1,337,1,3,1,1,23,10,9,5,
34776,0,217,0,2,0,1,25,10,9,5,1.0
34777,0,264,1,3,1,1,26,10,9,5,
34778,2,216,0,3,1,0,28,10,9,5,0.5
34779,2,255,0,2,0,1,35,10,9,5,5.0
34780,0,274,0,2,0,0,40,10,9,5,1.0
34781,0,274,1,2,0,0,40,10,9,5,
34782,1,218,0,1,0,2,44,10,9,5,2.0
34783,2,255,0,0,1,1,45,10,9,5,1.0
34784,2,255,0,1,1,1,46,10,9,5,1.0
34785,2,255,0,1,1,1,47,10,9,5,2.0
34786,2,255,0,2,1,1,48,10,9,5,2.0
34787,1,301,0,1,0,0,50,10,9,5,0.5
34788,1,333,0,2,0,1,52,10,9,5,0.5
34789,1,333,0,3,0,1,52,10,9,5,1.0
34790,1,217,0,1,0,1,54,10,9,5,1.0
34791,0,221,0,2,0,1,59,10,9,5,0.5
34792,0,221,1,0,0,1,0,11,9,5,
34793,0,249,0,2,1,2,5,11,9,5,0.5
34794,1,195,0,2,0,0,8,11,9,5,1.0
34795,1,165,0,3,1,1,10,11,9,5,1.0
34796,1,165,0,1,1,1,11,11,9,5,2.0
34797,1,165,0,2,1,1,12,11,9,5,1.0
34798,1,165,0,3,1,1,12,11,9,5,1.0
34799,1,36,0,1,0,2,14,11,9,5,1.0
34800,1,105,1,3,1,1,15,11,9,5,
34801,2,77,0,1,0,2,17,11,9,5,0.5
34802,2,267,1,1,1,0,20,11,9,5,
34803,1,201,0,3,0,1,22,11,9,5,2.0
34804,2,85,0,2,0,1,26,11,9,5,0.5
34805,1,97,0,3,0,2,29,11,9,5,1.0
34806,2,190,1,1,0,0,30,11,9,5,
34807,1,241,0,3,0,2,32,11,9,5,1.0
34808,1,241,1,3,0,2,32,11,9,5,
34809,0,85,0,2,0,2,34,11,9,5,1.0
34810,0,80,0,3,0,1,36,11,9,5,5.0
34811,0,80,0,3,0,1,36,11,9,5,2.0
34812,0,80,0,3,0,1,36,11,9,5,2.0
34813,0,80,0,3,0,1,36,11,9,5,0.5
34814,0,80,0,3,0,1,37,11,9,5,2.0
34815,2,297,0,3,0,1,39,11,9,5,5.0
34816,2,297,1,0,0,1,40,11,9,5,
34817,1,297,0,3,0,1,43,11,9,5,1.0
34818,1,297,0,1,0,1,43,11,9,5,2.0
34819,1,297,0,3,0,1,43,11,9,5,2.0
34820,0,286,0,3,1,0,50,11,9,5,5.0
34821,1,140,0,3,0,1,51,11,9,5,0.5
34822,1,140,0,3,0,1,51,11,9,5,0.5
34823,1,140,0,2,0,1,51,11,9,5,0.5
34824,1,305,1,1,0,0,53,11,9,5,
34825,2,223,0,3,1,0,56,11,9,5,0.5
34826,2,223,0,1,1,0,56,11,9,5,0.5
34827,2,223,0,3,1,0,57,11,9,5,0.5
34828,2,223,1,2,1,0,58,11,9,5,
34829,0,66,0,0,0,1,0,12,9,5,2.0
34830,0,66,1,3,0,1,0,12,9,5,
34831,2,268,0,3,1,2,2,12,9,5,1.0
34832,1,342,0,3,0,1,6,12,9,5,1.0
34833,0,208,1,1,0,1,8,12,9,5,
34834,0,163,0,0,0,2,9,12,9,5,1.0
34835,0,163,0,3,0,2,9,12,9,5,1.0
34836,0,163,0,3,0,2,10,12,9,5,2.0
34837,0,163,0,1,0,2,10,12,9,5,5.0
34838,0,163,0,3,0,2,10,12,9,5,2.0
34839,1,396,0,3,0,1,12,12,9,5,2.0
34840,1,214,1,3,1,1,15,12,9,5,
34841,1,327,0,3,0,2,18,12,9,5,0.5
34842,1,327,0,2,0,2,18,12,9,5,2.0
34843,1,98,0,0,0,1,20,12,9,5,1.0
34844,1,98,0,3,0,1,21,12,9,5,1.0
34845,1,98,0,2,0,1,21,12,9,5,0.5
34846,0,154,0,2,0,1,23,12,9,5,2.0
34847,0,162,0,2,0,1,35,12,9,5,0.5
34848,1,34,0,2,0,2,38,12,9,5,0.5
34849,0,155,0,1,0,1,40,12,9,5,2.0
34850,1,58,0,2,1,2,48,12,9,5,0.5
34851,0,279,1,1,0,0,51,12,9,5,
34852,1,44,0,2,0,2,54,12,9,5,5.0
34853,1,240,0,3,0,1,57,12,9,5,2.0
34854,1,246,0,3,0,1,59,12,9,5,1.0
34855,1,246,0,3,0,1,0,13,9,5,1.0
34856,1,246,0,3,0,1,1,13,9,5,2.0
34857,0,152,0,2,1,1,2,13,9,5,1.0
34858,2,260,0,3,1,1,4,13,9,5,0.5
34859,2,260,0,3,1,1,5,13,9,5,0.5
34860,2,260,1,1,1,1,6,13,9,5,
34861,2,277,0,2,0,1,16,13,9,5,0.5
34862,0,142,0,2,1,0,18,13,9,5,0.5
34863,0,142,0,2,1,0,19,13,9,5,1.0
34864,0,142,0,3,1,0,19,13,9,5,1.0
34865,0,142,0,3,1,0,19,13,9,5,5.0
34866,0,142,0,3,1,0,20,13,9,5,1.0
34867,0,142,1,3,1,0,21,13,9,5,
34868,0,164,0,2,0,1,25,13,9,5,0.5
34869,1,245,1,2,0,0,27,13,9,5,
34870,0,238,1,3,1,1,32,13,9,5,
34871,1,149,0,2,0,2,33,13,9,5,1.0
34872,2,218,0,3,0,1,35,13,9,5,1.0
34873,0,112,0,3,1,1,39,13,9,5,1.0
34874,0,112,1,3,1,1,39,13,9,5,
34875,2,173,0,2,1,1,41,13,9,5,1.0
34876,2,173,0,1,1,1,41,13,9,5,0.5
34877,2,173,1,3,1,1,42,13,9,5,
34878,1,376,0,2,0,0,43,13,9,5,1.0
34879,1,376,0,3,0,0,44,13,9,5,1.0
34880,1,136,0,2,1,2,45,13,9,5,2.0
34881,1,136,1,2,1,2,46,13,9,5,
34882,1,249,0,3,0,1,48,13,9,5,2.0
34883,1,33,0,3,0,1,51,13,9,5,2.0
34884,1,33,1,1,0,1,51,13,9,5,
34885,1,212,0,3,0,1,54,13,9,5,0.5
34886,1,212,0,3,0,1,55,13,9,5,1.0
34887,0,277,0,3,0,2,56,13,9,5,1.0
34888,2,18,1,3,0,0,58,13,9,5,
34889,1,319,0,3,0,1,0,14,9,5,2.0
34890,1,319,0,3,0,1,0,14,9,5,0.5
34891,0,56,1,3,0,1,2,14,9,5,
34892,0,225,0,0,0,2,3,14,9,5,1.0
34893,0,225,1,3,0,2,3,14,9,5,
34894,1,384,0,2,0,0,8,14,9,5,1.0
34895,1,384,0,0,0,0,8,14,9,5,1.0
34896,1,384,0,2,0,0,9,14,9,5,0.5
34897,1,384,1,0,0,0,10,14,9,5,
34898,1,267,0,3,1,1,15,14,9,5,0.5
34899,1,267,0,3,1,1,15,14,9,5,2.0
34900,1,267,0,2,1,1,15,14,9,5,5.0
34901,1,267,0,3,1,1,15,14,9,5,0.5
34903,1,200,0,2,0,2,19,14,9,5,0.5
34904,1,226,0,1,0,2,22,14,9,5,1.0
34905,1,226,0,3,0,2,22,14,9,5,1.0
34906,1,226,0,3,0,2,23,14,9,5,1.0
34907,1,48,1,3,1,1,28,14,9,5,
34908,1,172,0,3,0,1,30,14,9,5,0.5
34909,1,172,0,0,0,1,31,14,9,5,1.0
34910,1,172,0,2,0,1,31,14,9,5,1.0
34911,1,254,0,3,0,1,38,14,9,5,1.0
34912,1,254,0,3,0,1,38,14,9,5,1.0
34913,0,47,0,3,0,1,42,14,9,5,1.0
34914,0,47,1,1,0,1,43,14,9,5,
34915,1,397,1,2,1,2,47,14,9,5,
34916,1,97,0,2,1,1,54,14,9,5,0.5
34917,1,221,0,2,0,1,57,14,9,5,0.5
34918,1,376,0,1,0,2,59,14,9,5,2.0
34919,1,376,0,2,0,2,0,15,9,5,1.0
34920,1,116,1,2,0,2,2,15,9,5,
34921,2,286,0,2,0,1,4,15,9,5,2.0
34922,2,286,0,2,0,1,4,15,9,5,0.5
34923,2,286,0,1,0,1,5,15,9,5,0.5
34924,2,286,0,2,0,1,6,15,9,5,1.0
34925,2,286,0,3,0,1,6,15,9,5,1.0
34926,2,286,0,2,0,1,6,15,9,5,1.0
34927,1,197,0,3,0,1,8,15,9,5,0.5
34928,1,197,0,3,0,1,8,15,9,5,1.0
34929,1,308,1,3,1,2,13,15,9,5,
34930,1,278,1,2,0,0,17,15,9,5,
34931,2,292,0,2,0,1,18,15,9,5,1.0
34932,1,240,0,3,1,2,22,15,9,5,1.0
34933,1,266,0,3,0,2,24,15,9,5,2.0
34934,2,143,1,2,0,1,27,15,9,5,
34935,1,319,0,2,0,2,28,15,9,5,1.0
34936,1,339,0,3,1,1,30,15,9,5,1.0
34937,1,339,0,2,1,1,30,15,9,5,0.5
34938,1,180,0,2,0,2,33,15,9,5,1.0
34939,1,101,1,3,0,1,36,15,9,5,
34940,1,160,0,2,0,0,37,15,9,5,1.0
34941,1,182,0,2,0,2,45,15,9,5,0.5
34942,1,182,0,2,0,2,45,15,9,5,0.5
34943,1,182,1,1,0,2,46,15,9,5,
34944,1,188,0,2,0,2,48,15,9,5,2.0
34945,2,100,1,3,1,2,51,15,9,5,
34946,1,272,1,3,0,2,55,15,9,5,
34947,1,120,1,1,0,1,57,15,9,5,
34948,0,217,0,3,0,2,1,16,9,5,2.0
34949,2,148,0,1,0,1,3,16,9,5,1.0
34950,2,148,0,0,0,1,4,16,9,5,5.0
34951,2,148,0,3,0,1,4,16,9,5,1.0
34952,2,148,0,3,0,1,4,16,9,5,1.0
34953,2,148,0,1,0,1,5,16,9,5,1.0
34954,2,148,1,3,0,1,5,16,9,5,
34955,0,233,0,2,0,1,8,16,9,5,1.0
34956,2,206,0,0,0,1,12,16,9,5,2.0
34957,2,206,1,2,0,1,13,16,9,5,
34958,2,240,1,1,0,1,14,16,9,5,
34959,1,98,0,2,0,2,16,16,9,5,1.0
34960,1,79,1,3,0,1,18,16,9,5,
34961,1,48,1,3,0,2,20,16,9,5,
34962,2,196,1,3,0,1,21,16,9,5,
34963,1,152,0,1,0,2,22,16,9,5,0.5
34964,0,290,0,3,0,2,24,16,9,5,2.0
34965,0,290,0,3,0,2,25,16,9,5,2.0
34966,2,249,0,2,0,1,31,16,9,5,2.0
34967,1,317,1,3,0,2,33,16,9,5,
34968,2,131,0,2,1,1,34,16,9,5,1.0
34969,2,131,0,2,1,1,35,16,9,5,0.5
34970,2,131,1,3,1,1,36,16,9,5,
34971,2,111,0,3,0,1,40,16,9,5,1.0
34972,2,111,0,2,0,1,40,16,9,5,2.0
34973,2,155,0,1,1,0,43,16,9,5,1.0
34974,2,155,1,3,1,0,44,16,9,5,
34975,1,301,0,1,0,2,46,16,9,5,1.0
34976,1,301,0,3,0,2,46,16,9,5,1.0
34977,1,255,0,1,0,1,52,16,9,5,0.5
34978,2,219,0,3,0,0,56,16,9,5,2.0
34979,2,219,1,2,0,0,57,16,9,5,
34980,0,105,1,1,1,1,2,17,9,5,
34981,1,84,0,3,0,2,4,17,9,5,1.0
34982,1,84,0,3,0,2,5,17,9,5,1.0
34983,2,441,0,2,1,1,9,17,9,5,1.0
34984,2,441,0,3,1,1,9,17,9,5,2.0
34985,2,441,0,3,1,1,10,17,9,5,2.0
34986,2,116,1,0,1,1,12,17,9,5,
34987,0,70,0,3,1,2,14,17,9,5,5.0
34988,0,70,1,3,1,2,15,17,9,5,
34989,1,155,0,3,0,1,17,17,9,5,1.0
34990,1,155,0,3,0,1,17,17,9,5,2.0
34991,1,155,1,3,0,1,18,17,9,5,
34992,0,111,1,2,1,2,21,17,9,5,
34993,1,260,1,0,0,0,22,17,9,5,
34994,1,133,0,2,0,2,26,17,9,5,0.5
34995,1,133,0,3,0,2,26,17,9,5,5.0
34996,1,133,1,2,0,2,27,17,9,5,
34997,1,185,1,3,0,0,29,17,9,5,
34998,1,225,0,2,0,1,30,17,9,5,0.5
34999,0,208,0,3,1,2,35,17,9,5,0.5
35000,0,208,0,3,1,2,36,17,9,5,2.0
35001,1,179,0,1,1,0,38,17,9,5,5.0
35002,1,179,1,0,1,0,38,17,9,5,
35003,0,122,0,3,0,0,41,17,9,5,0.5
35004,0,122,0,2,0,0,42,17,9,5,1.0
35005,0,122,1,1,0,0,42,17,9,5,
35006,1,153,1,0,0,1,44,17,9,5,
35007,0,233,0,1,1,1,48,17,9,5,0.5
35008,0,233,0,3,1,1,49,17,9,5,1.0
35009,0,248,0,3,0,1,52,17,9,5,1.0
35010,0,248,0,3,0,1,52,17,9,5,1.0
35011,1,352,0,2,0,1,54,17,9,5,1.0
35012,1,267,0,3,0,1,57,17,9,5,2.0
35013,1,267,0,3,0,1,58,17,9,5,1.0
35014,1,267,0,3,0,1,58,17,9,5,1.0
35015,0,209,0,3,0,1,0,18,9,5,0.5
35016,0,209,0,3,0,1,0,18,9,5,0.5
35017,1,244,0,3,0,1,2,18,9,5,1.0
35018,1,244,0,2,0,1,3,18,9,5,1.0
35019,2,83,0,2,0,1,4,18,9,5,0.5
35020,0,135,0,3,0,1,7,18,9,5,1.0
35021,0,135,0,2,0,1,7,18,9,5,0.5
35022,1,64,0,3,0,2,8,18,9,5,0.5
35023,2,171,0,2,0,0,12,18,9,5,1.0
35024,1,407,0,3,0,1,15,18,9,5,0.5
35025,1,407,0,0,0,1,15,18,9,5,0.5
35026,1,372,0,2,1,1,22,18,9,5,1.0
35027,1,372,1,3,1,1,22,18,9,5,
35028,1,164,0,0,0,1,24,18,9,5,0.5
35029,2,288,0,3,1,2,25,18,9,5,1.0
35030,2,288,0,3,1,2,26,18,9,5,0.5
35031,2,288,0,3,1,2,26,18,9,5,2.0
35032,2,288,0,0,1,2,27,18,9,5,0.5
35033,2,288,1,0,1,2,27,18,9,5,
35034,2,312,0,2,0,1,31,18,9,5,2.0
35035,1,335,1,3,1,1,35,18,9,5,
35036,2,144,0,0,0,0,36,18,9,5,1.0
35037,2,391,0,3,0,0,37,18,9,5,2.0
35038,1,166,0,3,0,1,40,18,9,5,1.0
35039,1,166,0,3,0,1,41,18,9,5,1.0
35040,2,111,1,3,0,2,45,18,9,5,
35041,1,151,0,0,0,1,46,18,9,5,1.0
35042,0,30,0,2,0,1,48,18,9,5,2.0
35043,0,30,1,1,0,1,49,18,9,5,
35044,2,251,0,3,0,1,51,18,9,5,0.5
35045,1,236,0,0,0,1,53,18,9,5,5.0
35046,1,339,0,1,0,1,54,18,9,5,1.0
35047,0,43,0,2,0,1,0,19,9,5,1.0
35048,0,43,0,3,0,1,0,19,9,5,0.5
35049,0,43,0,2,0,1,0,19,9,5,1.0
35050,0,43,0,3,0,1,0,19,9,5,1.0
35051,0,43,0,3,0,1,0,19,9,5,1.0
35052,0,43,0,3,0,1,1,19,9,5,2.0
35053,0,43,1,1,0,1,1,19,9,5,
35054,1,373,0,3,1,0,3,19,9,5,1.0
35055,1,373,1,2,1,0,4,19,9,5,
35056,1,57,1,3,0,2,7,19,9,5,
35057,1,152,1,3,0,2,11,19,9,5,
35058,2,183,0,2,1,1,13,19,9,5,1.0
35059,2,183,0,1,1,1,13,19,9,5,1.0
35060,1,107,0,1,0,1,15,19,9,5,1.0
35061,1,107,1,3,0,1,15,19,9,5,
35062,2,447,1,1,1,2,16,19,9,5,
35063,1,112,0,3,0,2,22,19,9,5,2.0
35064,1,112,0,3,0,2,22,19,9,5,1.0
35065,1,125,0,0,0,0,24,19,9,5,1.0
35066,1,370,0,3,0,1,26,19,9,5,0.5
35067,1,370,0,0,0,1,27,19,9,5,0.5
35068,1,297,0,1,0,1,29,19,9,5,2.0
35069,1,33,0,1,0,1,33,19,9,5,2.0
35070,1,175,0,3,1,1,35,19,9,5,2.0
35071,1,175,0,3,1,1,35,19,9,5,5.0
35072,1,175,0,2,1,1,35,19,9,5,1.0
35073,1,122,0,3,0,1,37,19,9,5,1.0
35074,1,362,0,0,0,1,40,19,9,5,0.5
35075,1,362,0,3,0,1,40,19,9,5,5.0
35076,1,101,0,3,0,2,44,19,9,5,2.0
35077,1,101,1,2,0,2,45,19,9,5,
35078,1,117,0,3,0,2,47,19,9,5,0.5
35079,1,117,0,3,0,2,47,19,9,5,1.0
35080,1,117,1,1,0,2,48,19,9,5,
35081,1,152,0,1,0,2,51,19,9,5,0.5
35082,1,152,0,3,0,2,52,19,9,5,0.5
35083,1,152,0,3,0,2,52,19,9,5,1.0
35084,1,152,0,2,0,2,52,19,9,5,1.0
35085,1,251,0,0,0,1,3,20,9,5,1.0
35086,1,251,0,3,0,1,4,20,9,5,0.5
35087,1,234,1,3,1,1,9,20,9,5,
35088,1,237,0,3,0,1,10,20,9,5,1.0
35089,2,276,0,3,0,0,12,20,9,5,2.0
35090,2,276,0,3,0,0,13,20,9,5,2.0
35091,2,276,0,2,0,0,13,20,9,5,1.0
35092,1,139,0,2,1,1,17,20,9,5,1.0
35093,1,139,0,1,1,1,18,20,9,5,1.0
35094,2,220,1,3,1,0,22,20,9,5,
35095,1,56,0,2,1,0,23,20,9,5,1.0
35096,1,56,0,3,1,0,23,20,9,5,1.0
35097,1,56,0,0,1,0,23,20,9,5,1.0
35098,1,56,0,3,1,0,24,20,9,5,0.5
35099,1,56,0,1,1,0,24,20,9,5,5.0
35100,0,231,1,2,0,1,27,20,9,5,
35101,0,295,0,1,1,0,30,20,9,5,0.5
