,amount,success,3D_secured,Day of Week,Day of Month,Time of Day,previous_attemps,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,CARD_Diners,CARD_Master,CARD_Visa
39974,314,0,1,0,15,0,1,0,1,0,0,0,1,0
39975,90,0,0,0,15,1,0,0,0,0,1,1,0,0
39976,265,0,1,0,15,1,0,0,0,0,1,0,1,0
39977,100,0,1,0,15,1,0,0,0,0,1,0,1,0
39978,100,0,1,0,15,1,1,0,0,0,1,0,1,0
39979,100,1,1,0,15,1,2,0,0,0,1,0,1,0
39980,242,0,0,0,15,1,0,0,0,1,0,0,0,1
39981,242,0,0,0,15,1,1,0,0,0,1,0,0,1
39982,269,0,0,0,15,1,0,1,0,0,0,0,1,0
39983,269,0,0,0,15,1,1,0,0,0,1,0,1,0
39984,305,0,0,0,15,1,0,0,0,0,1,0,1,0
39985,305,0,0,0,15,1,1,0,0,1,0,0,1,0
39986,305,0,0,0,15,1,2,0,0,0,1,0,1,0
39987,305,0,0,0,15,1,3,0,0,1,0,0,1,0
39988,305,0,0,0,15,1,4,0,0,1,0,0,1,0
39989,305,1,0,0,15,1,0,0,0,1,0,0,1,0
39990,165,0,1,0,15,1,0,0,0,1,0,0,1,0
39991,165,0,1,0,15,1,1,0,0,0,1,0,1,0
39992,161,0,0,0,15,1,0,0,1,0,0,0,1,0
39993,161,0,0,0,15,1,1,0,1,0,0,0,1,0
39994,161,0,0,0,15,1,2,0,0,1,0,0,1,0
39995,161,1,0,0,15,1,3,0,0,0,1,0,1,0
39996,178,0,1,0,15,1,0,0,0,0,1,0,0,1
39997,178,0,1,0,15,1,1,0,0,1,0,0,0,1
39998,178,1,1,0,15,1,2,0,0,0,1,0,0,1
39999,140,0,0,0,15,1,0,0,0,1,0,0,0,1
40000,140,1,0,0,15,1,1,0,0,0,1,0,0,1
40001,86,1,0,0,15,1,0,0,0,0,1,0,1,0
40002,207,0,0,0,15,1,0,0,0,0,1,0,1,0
40003,207,0,0,0,15,1,1,0,0,0,1,0,1,0
40004,207,0,0,0,15,1,2,0,0,0,1,0,1,0
40005,191,1,0,0,15,1,0,0,0,0,1,0,0,1
40006,323,0,1,0,15,1,0,0,0,1,0,0,1,0
40007,16,1,1,0,15,1,0,0,0,0,1,0,0,1
40008,70,0,0,0,15,1,0,0,0,0,1,0,0,1
40009,43,0,0,0,15,1,0,0,0,0,1,0,1,0
40010,43,1,0,0,15,1,1,0,1,0,0,0,1,0
40011,119,0,0,0,15,1,0,0,0,0,1,0,1,0
40012,119,0,0,0,15,1,1,0,1,0,0,0,1,0
40013,259,0,1,0,15,1,0,0,0,1,0,0,1,0
40014,60,0,0,0,15,2,0,0,1,0,0,0,1,0
40015,198,1,0,0,15,2,0,0,1,0,0,0,1,0
40016,218,0,0,0,15,2,0,0,0,0,1,1,0,0
40017,218,0,0,0,15,2,0,0,0,0,1,1,0,0
40018,218,0,0,0,15,2,0,0,0,0,1,1,0,0
40019,218,0,0,0,15,2,0,0,0,0,1,1,0,0
40020,111,0,1,0,15,2,0,0,0,0,1,1,0,0
40021,222,0,0,0,15,2,0,0,0,1,0,0,1,0
40022,384,0,0,0,15,2,0,0,0,1,0,0,1,0
40023,131,1,0,0,15,2,0,0,0,1,0,0,1,0
40024,119,0,0,0,15,2,0,0,0,1,0,0,1,0
40025,274,0,0,0,15,2,0,0,0,0,1,1,0,0
40026,274,0,0,0,15,2,1,0,0,0,1,1,0,0
40027,333,0,1,0,15,2,0,0,0,0,1,0,1,0
40028,333,0,1,0,15,2,1,0,0,1,0,0,1,0
40029,178,0,0,0,15,2,0,0,1,0,0,0,1,0
40030,178,0,0,0,15,2,1,0,0,0,1,0,1,0
40031,178,0,0,0,15,2,2,0,0,1,0,0,1,0
40032,178,0,0,0,15,2,3,0,0,0,1,0,1,0
40033,178,0,0,0,15,2,4,0,1,0,0,0,1,0
40034,178,0,0,0,15,2,5,0,0,0,1,0,1,0
40035,92,0,0,0,15,2,0,0,0,0,1,0,1,0
40036,303,0,1,0,15,2,0,0,0,0,1,0,0,1
40037,303,0,1,0,15,2,1,0,0,0,1,0,0,1
40038,63,0,1,0,15,2,0,0,1,0,0,0,1,0
40039,107,1,1,0,15,2,0,0,1,0,0,0,1,0
40040,184,0,1,0,15,2,0,1,0,0,0,0,1,0
40041,184,0,1,0,15,2,1,0,0,0,1,0,1,0
40042,247,1,0,0,15,2,0,1,0,0,0,1,0,0
40043,377,0,0,0,15,2,0,0,0,0,1,0,1,0
40044,377,1,0,0,15,2,1,0,1,0,0,0,1,0
40045,228,0,0,0,15,2,0,0,0,1,0,0,0,1
40046,261,1,0,0,15,2,0,0,1,0,0,0,1,0
40047,190,0,0,0,15,2,0,0,0,0,1,1,0,0
40048,190,0,0,0,15,2,1,0,0,1,0,1,0,0
40049,165,0,0,0,15,3,0,0,0,1,0,0,1,0
40050,159,0,0,0,15,3,0,0,0,0,1,0,1,0
40051,314,0,0,0,15,3,0,0,0,1,0,0,1,0
40052,314,0,0,0,15,3,1,0,0,0,1,0,1,0
40053,314,0,0,0,15,3,2,0,0,0,1,0,1,0
40054,191,1,0,0,15,3,0,0,0,0,1,1,0,0
40055,390,1,0,0,15,3,0,0,1,0,0,0,1,0
40056,146,1,0,0,15,3,0,1,0,0,0,0,0,1
40057,197,0,0,0,15,3,0,0,0,0,1,1,0,0
40058,139,0,0,0,15,3,0,0,0,1,0,0,1,0
40059,139,0,0,0,15,3,1,0,0,0,1,0,1,0
40060,139,0,0,0,15,3,2,0,1,0,0,0,1,0
40061,358,1,0,0,15,3,0,1,0,0,0,0,1,0
40062,121,0,0,0,15,3,0,1,0,0,0,0,0,1
40063,121,0,0,0,15,3,1,0,0,1,0,0,0,1
40064,121,0,0,0,15,3,2,0,0,1,0,0,0,1
40065,138,0,0,0,15,3,0,0,0,1,0,1,0,0
40066,115,0,0,0,15,3,0,0,0,0,1,0,0,1
40067,115,0,0,0,15,3,1,0,0,0,1,0,0,1
40068,91,1,1,0,15,3,0,1,0,0,0,0,0,1
40069,287,0,0,0,15,3,0,0,0,1,0,0,1,0
40070,188,1,0,0,15,3,0,0,1,0,0,0,1,0
40071,354,0,1,0,15,3,0,0,0,1,0,0,1,0
40072,308,0,1,0,15,3,0,0,0,0,1,0,0,1
40073,308,0,1,0,15,3,1,0,0,0,1,0,0,1
40074,46,1,0,0,15,3,0,0,0,0,1,1,0,0
40075,270,0,0,0,15,4,0,0,1,0,0,0,1,0
40076,270,0,0,0,15,4,1,0,0,0,1,0,1,0
40077,270,0,0,0,15,4,2,0,0,0,1,0,1,0
40078,91,1,0,0,15,4,0,0,0,0,1,0,1,0
40079,199,0,0,0,15,4,0,0,0,1,0,0,1,0
40080,210,0,1,0,15,4,0,0,0,1,0,1,0,0
40081,22,0,0,0,15,4,0,0,0,1,0,0,1,0
40082,22,1,0,0,15,4,1,0,0,0,1,0,1,0
40083,123,0,0,0,15,4,0,0,0,0,1,0,0,1
40084,216,1,1,0,15,4,0,0,0,0,1,0,1,0
40085,80,0,0,0,15,4,0,0,0,0,1,0,1,0
40086,80,0,0,0,15,4,1,0,0,0,1,0,1,0
40087,150,0,1,0,15,4,0,0,1,0,0,0,1,0
40088,150,0,1,0,15,4,1,0,0,1,0,0,1,0
40089,150,0,1,0,15,4,2,0,0,0,1,0,1,0
40090,295,1,1,0,15,4,0,1,0,0,0,0,1,0
40091,204,0,0,0,15,4,0,0,0,1,0,0,0,1
40092,292,1,0,0,15,4,0,0,1,0,0,1,0,0
40093,74,0,0,0,15,4,0,0,0,1,0,0,1,0
40094,74,0,0,0,15,4,1,0,1,0,0,0,1,0
40095,74,0,0,0,15,4,2,0,0,0,1,0,1,0
40096,163,1,0,0,15,4,0,0,0,0,1,0,1,0
40097,308,0,0,0,15,4,0,0,0,1,0,0,1,0
40098,337,0,1,0,15,4,0,0,0,0,1,0,0,1
40099,337,0,1,0,15,4,1,0,1,0,0,0,0,1
40100,337,1,1,0,15,4,2,0,0,0,1,0,0,1
40101,186,0,0,0,15,4,0,0,0,0,1,0,1,0
40102,186,0,0,0,15,4,1,0,0,0,1,0,1,0
40103,244,0,0,0,15,4,0,0,0,1,0,0,1,0
40104,244,0,0,0,15,4,1,0,0,0,1,0,1,0
40105,109,0,0,0,15,4,0,0,0,0,1,1,0,0
40106,109,0,0,0,15,4,1,0,0,0,1,1,0,0
40107,109,0,0,0,15,4,2,0,1,0,0,1,0,0
40108,243,0,0,0,15,4,0,0,0,1,0,0,1,0
40109,109,0,0,0,15,4,0,1,0,0,0,0,1,0
40110,109,0,0,0,15,4,1,0,1,0,0,0,1,0
40111,105,0,1,0,15,5,0,0,1,0,0,0,1,0
40112,101,0,0,0,15,5,0,0,0,1,0,0,1,0
40113,101,0,0,0,15,5,1,0,0,0,1,0,1,0
40114,101,1,0,0,15,5,2,0,0,0,1,0,1,0
40115,241,1,0,0,15,5,0,1,0,0,0,0,1,0
40116,236,0,0,0,15,5,0,0,0,0,1,0,1,0
40117,236,0,0,0,15,5,0,0,0,0,1,0,1,0
40118,236,0,0,0,15,5,0,0,0,0,1,0,1,0
40119,236,0,0,0,15,5,0,0,0,0,1,0,1,0
40120,197,1,1,0,15,5,0,0,0,1,0,0,1,0
40121,57,0,1,0,15,5,0,0,0,1,0,1,0,0
40122,57,0,1,0,15,5,1,0,0,1,0,1,0,0
40123,333,0,0,0,15,5,0,0,0,0,1,0,1,0
40124,333,0,0,0,15,5,1,0,0,0,1,0,1,0
40125,333,0,0,0,15,5,2,0,0,0,1,0,1,0
40126,196,0,0,0,15,5,0,0,0,1,0,0,1,0
40127,86,0,1,0,15,5,0,0,0,0,1,1,0,0
40128,86,1,1,0,15,5,1,0,0,0,1,1,0,0
40129,140,0,0,0,15,5,0,0,0,1,0,0,1,0
40130,389,1,0,0,15,5,0,0,0,0,1,0,1,0
40131,228,0,1,0,15,5,0,0,0,0,1,1,0,0
40132,204,0,0,0,15,5,0,0,0,0,1,0,1,0
40133,76,0,0,0,15,5,0,0,0,0,1,1,0,0
40134,76,0,0,0,15,5,1,0,1,0,0,1,0,0
40135,76,1,0,0,15,5,2,0,1,0,0,1,0,0
40136,291,0,0,0,15,5,0,0,0,0,1,1,0,0
40137,291,0,0,0,15,5,1,0,1,0,0,1,0,0
40138,291,0,0,0,15,5,2,0,0,1,0,1,0,0
40139,254,0,0,0,15,5,0,0,1,0,0,0,0,1
40140,340,0,0,0,15,5,0,0,0,0,1,0,1,0
40141,340,0,0,0,15,5,1,0,0,0,1,0,1,0
40142,340,0,0,0,15,5,2,0,1,0,0,0,1,0
40143,45,0,0,0,15,5,0,0,1,0,0,0,0,1
40144,266,1,1,0,15,5,0,1,0,0,0,0,1,0
40145,375,0,0,0,15,5,0,0,0,1,0,0,1,0
40146,375,0,0,0,15,5,1,0,0,0,1,0,1,0
40147,94,1,0,0,15,5,0,0,1,0,0,0,1,0
40148,62,0,0,0,15,5,0,0,1,0,0,1,0,0
40149,423,0,0,0,15,6,0,0,0,0,1,1,0,0
40150,331,1,1,0,15,6,0,0,0,0,1,0,0,1
40151,296,0,0,0,15,6,0,0,0,1,0,0,1,0
40152,296,0,0,0,15,6,1,0,0,0,1,0,1,0
40153,8,0,0,0,15,6,0,0,1,0,0,0,1,0
40154,8,0,0,0,15,6,1,0,1,0,0,0,1,0
40155,142,0,1,0,15,6,0,0,1,0,0,0,1,0
40156,126,0,0,0,15,6,0,0,0,0,1,0,0,1
40157,126,0,0,0,15,6,1,0,0,0,1,0,0,1
40158,126,0,0,0,15,6,2,0,0,0,1,0,0,1
40159,252,0,0,0,15,6,0,0,0,0,1,0,0,1
40160,252,0,0,0,15,6,1,0,0,0,1,0,0,1
40161,252,1,0,0,15,6,2,0,0,1,0,0,0,1
40162,100,0,1,0,15,6,0,0,1,0,0,0,1,0
40163,100,0,1,0,15,6,1,0,0,0,1,0,1,0
40164,100,0,1,0,15,6,2,0,0,0,1,0,1,0
40165,211,0,0,0,15,6,0,1,0,0,0,0,0,1
40166,100,0,0,0,15,6,0,0,0,1,0,0,1,0
40167,40,0,0,0,15,6,0,0,0,0,1,0,1,0
40168,142,1,0,0,15,6,0,0,0,0,1,0,0,1
40169,189,0,0,0,15,6,0,0,1,0,0,1,0,0
40170,189,1,0,0,15,6,1,0,0,1,0,1,0,0
40171,77,0,0,0,15,6,0,0,0,0,1,0,1,0
40172,137,1,0,0,15,7,0,0,0,0,1,1,0,0
40173,306,0,0,0,15,7,0,0,0,0,1,1,0,0
40174,306,1,0,0,15,7,1,0,1,0,0,1,0,0
40175,210,0,0,0,15,7,0,0,0,1,0,0,0,1
40176,23,1,0,0,15,7,0,0,0,1,0,0,1,0
40177,176,1,0,0,15,7,0,0,0,0,1,0,1,0
40178,153,0,0,0,15,7,0,0,0,1,0,1,0,0
40179,153,0,0,0,15,7,1,0,0,1,0,1,0,0
40180,153,0,0,0,15,7,2,0,1,0,0,1,0,0
40181,153,0,0,0,15,7,3,0,0,1,0,1,0,0
40182,153,1,0,0,15,7,4,0,0,1,0,1,0,0
40183,184,0,0,0,15,7,0,0,0,1,0,1,0,0
40184,238,0,0,0,15,7,0,0,0,0,1,0,1,0
40185,227,0,0,0,15,7,0,0,0,0,1,0,0,1
40186,227,0,0,0,15,7,1,1,0,0,0,0,0,1
40187,51,1,0,0,15,7,0,0,0,0,1,0,1,0
40188,207,1,1,0,15,7,0,0,0,1,0,1,0,0
40189,219,0,0,0,15,7,0,0,1,0,0,0,1,0
40190,204,0,0,0,15,7,0,0,0,0,1,0,1,0
40191,204,0,0,0,15,7,1,0,0,1,0,0,1,0
40192,204,0,0,0,15,7,2,0,0,0,1,0,1,0
40193,204,0,0,0,15,7,3,0,0,0,1,0,1,0
40194,204,0,0,0,15,7,4,0,0,0,1,0,1,0
40195,204,0,0,0,15,7,3,0,0,0,1,0,1,0
40196,204,0,0,0,15,7,4,0,0,0,1,0,1,0
40197,192,0,1,0,15,8,0,0,0,1,0,0,1,0
40198,156,0,0,0,15,8,0,0,0,0,1,0,1,0
40199,156,0,0,0,15,8,1,0,0,1,0,0,1,0
40200,235,0,0,0,15,8,0,0,0,0,1,0,1,0
40201,299,0,0,0,15,8,0,0,0,0,1,1,0,0
40202,299,0,0,0,15,8,1,0,0,0,1,1,0,0
40203,193,0,0,0,15,8,0,0,0,0,1,0,0,1
40204,193,0,0,0,15,8,1,0,1,0,0,0,0,1
40205,193,0,0,0,15,8,2,0,0,0,1,0,0,1
40206,212,0,0,0,15,8,0,0,1,0,0,0,1,0
40207,212,0,0,0,15,8,1,0,0,0,1,0,1,0
40208,251,0,0,0,15,8,0,0,1,0,0,0,1,0
40209,251,0,0,0,15,8,1,0,0,0,1,0,1,0
40210,251,0,0,0,15,8,2,0,0,0,1,0,1,0
40211,251,0,0,0,15,8,3,0,0,1,0,0,1,0
40212,96,0,1,0,15,8,0,0,0,0,1,1,0,0
40213,96,0,1,0,15,8,1,0,0,0,1,1,0,0
40214,96,0,1,0,15,8,2,0,1,0,0,1,0,0
40215,96,0,1,0,15,8,3,0,0,1,0,1,0,0
40216,96,1,1,0,15,8,4,0,0,0,1,1,0,0
40217,270,0,0,0,15,8,0,0,0,0,1,0,1,0
40218,270,0,0,0,15,8,1,0,0,0,1,0,1,0
40219,62,1,1,0,15,8,0,0,0,0,1,0,1,0
40220,57,0,0,0,15,8,0,0,0,0,1,0,1,0
40221,57,0,0,0,15,8,1,0,0,0,1,0,1,0
40222,289,0,0,0,15,8,0,0,0,1,0,0,1,0
40223,174,0,0,0,15,8,0,0,0,0,1,0,1,0
40224,299,0,0,0,15,8,0,0,0,0,1,0,1,0
40225,56,0,1,0,15,8,0,0,0,0,1,1,0,0
40226,56,1,1,0,15,8,1,0,0,1,0,1,0,0
40227,215,0,1,0,15,8,0,0,0,0,1,1,0,0
40228,301,0,0,0,15,8,0,0,1,0,0,0,1,0
40229,277,0,0,0,15,8,0,0,0,1,0,0,0,1
40230,107,1,0,0,15,8,0,0,0,0,1,0,1,0
40231,123,1,0,0,15,8,0,0,0,0,1,0,0,1
40232,278,0,1,0,15,9,0,0,0,1,0,1,0,0
40233,278,1,1,0,15,9,1,0,0,1,0,1,0,0
40234,286,0,0,0,15,9,0,0,0,0,1,0,0,1
40235,286,0,0,0,15,9,1,0,0,0,1,0,0,1
40236,286,0,0,0,15,9,2,0,0,0,1,0,0,1
40237,286,0,0,0,15,9,3,0,0,0,1,0,0,1
40238,286,0,0,0,15,9,4,0,0,0,1,0,0,1
40239,286,0,0,0,15,9,5,0,0,0,1,0,0,1
40240,318,1,0,0,15,9,0,0,0,1,0,1,0,0
40241,261,0,0,0,15,9,0,0,1,0,0,0,0,1
40242,103,0,0,0,15,9,0,0,0,0,1,0,0,1
40243,103,0,0,0,15,9,1,0,0,1,0,0,0,1
40244,325,0,0,0,15,9,0,0,0,1,0,0,1,0
40245,421,0,1,0,15,9,0,0,0,0,1,1,0,0
40246,421,0,1,0,15,9,1,0,0,0,1,1,0,0
40247,281,0,0,0,15,9,0,0,0,0,1,0,1,0
40248,281,0,0,0,15,9,1,0,0,0,1,0,1,0
40249,281,0,0,0,15,9,2,0,0,0,1,0,1,0
40250,281,0,0,0,15,9,3,1,0,0,0,0,1,0
40251,150,1,1,0,15,9,0,0,1,0,0,1,0,0
40252,105,0,1,0,15,9,0,0,0,0,1,0,0,1
40253,105,1,1,0,15,9,1,0,0,1,0,0,0,1
40254,66,0,0,0,15,9,0,0,0,0,1,0,0,1
40255,66,0,0,0,15,9,1,0,0,0,1,0,0,1
40256,66,0,0,0,15,9,2,0,0,1,0,0,0,1
40257,174,1,1,0,15,9,0,0,0,1,0,1,0,0
40258,175,0,0,0,15,9,0,0,0,0,1,0,1,0
40259,175,0,0,0,15,9,1,0,1,0,0,0,1,0
40260,175,0,0,0,15,9,2,0,0,0,1,0,1,0
40261,394,0,0,0,15,9,0,0,0,0,1,0,1,0
40262,394,0,0,0,15,9,1,0,0,0,1,0,1,0
40263,270,0,0,0,15,9,0,1,0,0,0,0,1,0
40264,270,0,0,0,15,9,1,0,0,0,1,0,1,0
40265,130,0,0,0,15,9,0,0,1,0,0,0,0,1
40266,287,0,0,0,15,9,0,0,0,0,1,0,1,0
40267,145,0,1,0,15,9,0,0,0,1,0,1,0,0
40268,145,0,1,0,15,9,1,0,0,0,1,1,0,0
40269,137,0,1,0,15,10,0,0,0,0,1,0,1,0
40270,137,0,1,0,15,10,1,0,0,1,0,0,1,0
40271,137,0,1,0,15,10,2,0,1,0,0,0,1,0
40272,137,1,1,0,15,10,3,0,0,0,1,0,1,0
40273,225,0,0,0,15,10,0,0,0,0,1,0,1,0
40274,92,0,0,0,15,10,0,0,1,0,0,0,1,0
40275,92,1,0,0,15,10,1,0,0,1,0,0,1,0
40276,173,1,1,0,15,10,0,0,1,0,0,0,1,0
40277,230,0,0,0,15,10,0,0,1,0,0,1,0,0
40278,167,0,1,0,15,10,0,0,0,0,1,0,0,1
40279,167,1,1,0,15,10,1,0,0,0,1,0,0,1
40280,104,0,0,0,15,10,0,0,0,0,1,0,1,0
40281,104,0,0,0,15,10,1,0,0,0,1,0,1,0
40282,256,0,0,0,15,10,0,0,0,0,1,0,0,1
40283,155,0,0,0,15,10,0,1,0,0,0,1,0,0
40284,130,0,1,0,15,10,0,0,1,0,0,0,1,0
40285,185,0,0,0,15,10,0,0,0,1,0,1,0,0
40286,173,0,0,0,15,10,0,0,0,0,1,1,0,0
40287,173,1,0,0,15,10,1,0,0,0,1,1,0,0
40288,186,1,1,0,15,10,0,0,0,0,1,0,1,0
40289,274,1,0,0,15,10,0,0,1,0,0,0,1,0
40290,160,1,0,0,15,10,0,0,0,0,1,0,0,1
40291,283,0,0,0,15,10,0,1,0,0,0,0,1,0
40292,305,0,0,0,15,10,0,0,0,0,1,1,0,0
40293,192,1,0,0,15,10,0,0,1,0,0,1,0,0
40294,117,0,0,0,15,11,0,0,0,0,1,0,1,0
40295,117,1,0,0,15,11,1,0,0,0,1,0,1,0
40296,179,0,0,0,15,11,0,0,0,0,1,0,0,1
40297,179,0,0,0,15,11,1,0,0,0,1,0,0,1
40298,179,0,0,0,15,11,2,0,0,0,1,0,0,1
40299,220,0,0,0,15,11,0,0,0,0,1,0,1,0
40300,281,0,1,0,15,11,0,0,1,0,0,0,1,0
40301,321,0,0,0,15,11,0,0,0,0,1,1,0,0
40302,318,0,1,0,15,11,0,0,0,0,1,1,0,0
40303,318,0,1,0,15,11,1,0,0,1,0,1,0,0
40304,366,0,0,0,15,11,0,0,0,0,1,0,1,0
40305,366,1,0,0,15,11,1,0,0,0,1,0,1,0
40306,209,1,0,0,15,11,0,0,0,1,0,0,1,0
40307,135,1,0,0,15,11,0,0,0,0,1,1,0,0
40308,279,0,1,0,15,11,0,0,0,0,1,0,1,0
40309,391,0,0,0,15,11,0,0,0,0,1,0,1,0
40310,391,0,0,0,15,11,1,0,1,0,0,0,1,0
40311,33,0,1,0,15,11,0,0,0,0,1,1,0,0
40312,33,0,1,0,15,11,1,0,0,0,1,1,0,0
40313,33,1,1,0,15,11,2,0,0,0,1,1,0,0
40314,193,0,0,0,15,11,0,0,0,0,1,0,0,1
40315,339,0,0,0,15,11,0,0,0,0,1,0,0,1
40316,339,0,0,0,15,11,1,0,0,0,1,0,0,1
40317,339,0,0,0,15,11,2,0,0,0,1,0,0,1
40318,339,1,0,0,15,11,3,0,0,1,0,0,0,1
40319,322,1,1,0,15,11,0,0,1,0,0,0,0,1
40320,225,0,0,0,15,11,0,1,0,0,0,0,1,0
40321,333,0,0,0,15,11,0,0,0,0,1,0,1,0
40322,225,0,0,0,15,12,0,0,0,0,1,1,0,0
40323,225,0,0,0,15,12,1,0,0,0,1,1,0,0
40324,225,0,0,0,15,12,2,0,0,1,0,1,0,0
40325,225,0,0,0,15,12,3,0,0,0,1,1,0,0
40326,225,0,0,0,15,12,4,0,0,1,0,1,0,0
40327,270,0,0,0,15,12,0,0,1,0,0,0,1,0
40328,196,0,0,0,15,12,0,0,0,0,1,1,0,0
40329,294,0,0,0,15,12,0,0,0,1,0,0,0,1
40330,280,0,0,0,15,12,0,0,0,1,0,0,1,0
40331,112,0,1,0,15,12,0,0,0,0,1,1,0,0
40332,268,0,0,0,15,12,0,0,0,1,0,0,1,0
40333,303,0,0,0,15,12,0,0,0,0,1,0,1,0
40334,303,0,0,0,15,12,1,0,0,0,1,0,1,0
40335,303,0,0,0,15,12,2,0,0,1,0,0,1,0
40336,378,0,0,0,15,12,0,0,0,1,0,0,0,1
40337,198,0,0,0,15,12,0,0,1,0,0,0,0,1
40338,128,0,0,0,15,12,0,0,0,0,1,0,1,0
40339,128,0,0,0,15,12,1,0,0,0,1,0,1,0
40340,128,0,0,0,15,12,2,0,0,0,1,0,1,0
40341,128,0,0,0,15,12,3,0,0,0,1,0,1,0
40342,128,1,0,0,15,12,4,0,0,0,1,0,1,0
40343,203,0,0,0,15,12,0,0,1,0,0,0,0,1
40344,203,0,0,0,15,12,1,0,0,1,0,0,0,1
40345,203,0,0,0,15,12,2,0,0,0,1,0,0,1
40346,279,0,0,0,15,12,0,0,0,1,0,0,1,0
40347,404,0,0,0,15,12,0,0,0,0,1,0,1,0
40348,82,0,0,0,15,12,0,0,0,1,0,0,1,0
40349,82,1,0,0,15,12,1,0,0,0,1,0,1,0
40350,177,1,0,0,15,12,0,0,0,0,1,0,1,0
40351,239,0,0,0,15,12,0,0,0,0,1,1,0,0
40352,239,0,0,0,15,12,1,0,1,0,0,1,0,0
40353,239,0,0,0,15,12,2,0,0,0,1,1,0,0
40354,239,0,0,0,15,12,3,0,0,0,1,1,0,0
40355,239,0,0,0,15,12,4,0,0,0,1,1,0,0
40356,233,0,0,0,15,13,0,0,0,1,0,0,1,0
40357,227,0,0,0,15,13,0,0,0,0,1,0,1,0
40358,121,0,0,0,15,13,0,0,0,1,0,1,0,0
40359,121,0,0,0,15,13,1,0,0,0,1,1,0,0
40360,121,1,0,0,15,13,2,0,1,0,0,1,0,0
40361,373,0,0,0,15,13,0,0,0,1,0,1,0,0
40362,373,0,0,0,15,13,1,0,0,0,1,1,0,0
40363,213,0,0,0,15,13,0,0,0,0,1,1,0,0
40364,402,1,1,0,15,13,0,0,1,0,0,1,0,0
40365,73,0,0,0,15,13,0,0,1,0,0,1,0,0
40366,73,0,0,0,15,13,1,0,0,1,0,1,0,0
40367,73,0,0,0,15,13,2,0,0,1,0,1,0,0
40368,73,0,0,0,15,13,3,0,0,1,0,1,0,0
40369,73,0,0,0,15,13,4,0,0,0,1,1,0,0
40370,73,0,0,0,15,13,5,0,0,0,1,1,0,0
40371,73,0,0,0,15,13,6,0,0,1,0,1,0,0
40372,209,0,0,0,15,13,0,0,0,1,0,0,0,1
40373,209,0,0,0,15,13,1,0,0,0,1,0,0,1
40374,209,0,0,0,15,13,2,0,0,0,1,0,0,1
40375,293,0,0,0,15,13,0,0,0,0,1,0,1,0
40376,293,0,0,0,15,13,1,0,0,1,0,0,1,0
40377,293,0,0,0,15,13,2,0,0,1,0,0,1,0
40378,192,0,1,0,15,13,0,0,0,0,1,1,0,0
40379,192,0,1,0,15,13,1,0,1,0,0,1,0,0
40380,192,0,1,0,15,13,2,0,0,0,1,1,0,0
40381,192,1,1,0,15,13,3,0,0,0,1,1,0,0
40382,201,0,1,0,15,13,0,0,1,0,0,1,0,0
40383,345,0,1,0,15,13,0,0,0,1,0,0,1,0
40384,345,0,1,0,15,13,1,0,0,0,1,0,1,0
40385,345,0,1,0,15,13,2,0,0,0,1,0,1,0
40386,345,1,1,0,15,13,3,0,0,0,1,0,1,0
40387,191,1,1,0,15,13,0,0,0,0,1,1,0,0
40388,118,0,0,0,15,13,0,0,0,0,1,0,1,0
40389,118,0,0,0,15,13,1,0,0,1,0,0,1,0
40390,118,0,0,0,15,13,2,0,0,0,1,0,1,0
40391,118,0,0,0,15,13,3,0,1,0,0,0,1,0
40392,114,1,1,0,15,13,0,0,1,0,0,0,1,0
40393,144,0,1,0,15,13,0,0,0,1,0,0,0,1
40394,144,0,1,0,15,13,1,0,0,0,1,0,0,1
40395,180,0,0,0,15,13,0,0,0,0,1,0,1,0
40396,180,0,0,0,15,13,1,0,0,0,1,0,1,0
40397,180,0,0,0,15,13,2,0,1,0,0,0,1,0
40398,180,0,0,0,15,13,3,0,0,0,1,0,1,0
40399,309,0,0,0,15,13,0,1,0,0,0,0,0,1
40400,224,0,0,0,15,13,0,0,0,0,1,0,1,0
40401,224,0,0,0,15,13,1,0,0,1,0,0,1,0
40402,209,0,0,0,15,13,0,0,0,0,1,0,0,1
40403,209,0,0,0,15,13,1,0,0,0,1,0,0,1
40404,268,1,1,0,15,14,0,0,1,0,0,0,1,0
40405,141,0,1,0,15,14,0,0,0,0,1,1,0,0
40406,62,0,0,0,15,14,0,0,0,1,0,0,1,0
40407,62,0,0,0,15,14,1,0,0,1,0,0,1,0
40408,177,0,0,0,15,14,0,0,0,0,1,0,0,1
40409,177,0,0,0,15,14,1,0,0,0,1,0,0,1
40410,51,0,1,0,15,14,0,0,0,1,0,0,1,0
40411,51,0,1,0,15,14,1,0,0,1,0,0,1,0
40412,76,0,0,0,15,14,0,0,0,0,1,0,1,0
40413,76,0,0,0,15,14,1,0,0,1,0,0,1,0
40414,76,0,0,0,15,14,2,1,0,0,0,0,1,0
40415,76,0,0,0,15,14,3,0,0,0,1,0,1,0
40416,161,0,1,0,15,14,0,0,0,0,1,0,1,0
40417,205,0,0,0,15,14,0,0,0,1,0,0,1,0
40418,205,0,0,0,15,14,1,0,0,0,1,0,1,0
40419,205,0,0,0,15,14,2,0,0,0,1,0,1,0
40420,102,0,0,0,15,14,0,0,1,0,0,0,0,1
40421,273,0,0,0,15,14,0,0,0,0,1,0,1,0
